	SCR_0pt5mM_A	SCR_0pt5mM_B	SCR_4mM_A	SCR_4mM_B	SH1_0pt5mM_A	SH1_0pt5mM_B	SH1_4mM_A	SH1_4mM_B	SH2_0pt5mM_A	SH2_0pt5mM_B	SH2_4mM_A	SH2_4mM_B
ENSMUSG00000000275.16|Trim25	7.00248053817199	6.99562856268652	7.01887765756675	7.09527987625542	7.11448703041964	6.96665178258675	7.28382698483174	7.07660898820453	7.1103731441381	7.08598529466206	7.05679659993557	7.09845217576843
ENSMUSG00000000276.11|Dgke	4.54088958394149	4.73982530885113	4.68761486426612	4.77203262777691	2.92131198619702	2.9383318725074	3.44638484730349	3.29954484035812	4.83128077286473	4.77170558272396	4.85125867472453	4.96731458356311
ENSMUSG00000000278.10|Scpep1	7.76873465276569	7.72405213912325	7.52352696243478	7.59150265875286	7.19477171736802	7.24995593007475	7.34309664762413	7.45365369120488	6.97363754063797	7.050142114983	6.86726363867829	7.04920647120139
ENSMUSG00000000282.12|Mnt	5.98113197207758	5.88709076717731	6.17887347634958	6.22366159856542	5.33782108650838	5.2655321329423	5.21325408638114	5.56199463884162	6.18833586669216	6.15884507635686	6.28163080200357	6.32086725585665
ENSMUSG00000000290.13|Itgb2	3.77580305046178	3.53026665960271	4.09616465139899	4.34009498063197	1.81552619565742	1.97311383478751	2.06475553512726	2.05457510065291	1.82371886494514	1.4476513001562	1.30959018080299	1.67945344715119
ENSMUSG00000000295.13|Hddc2	4.32105929085648	4.2912904451576	4.2102647078476	4.17163365325674	4.09984740918277	4.08452637668259	4.14000983361513	4.06894110791975	4.20988303489585	4.12807261004597	4.1555135580106	4.04066043032986
ENSMUSG00000000296.8|Tpd52l1	6.67161002195214	6.6132626509165	6.5681575502827	6.56302293483646	4.91265531355631	5.03235182493687	4.79739842766057	5.00971303207064	6.27889570423663	6.22882589673837	6.65035492828662	6.5153953654936
ENSMUSG00000000301.16|Pemt	1.8160879968809	1.6676314718255	2.05973650510594	2.18496794909847	1.24674245137073	1.34246429279477	1.44911747182409	1.31518976922317	1.84626068497203	2.28876871878212	2.69184633454385	2.6545707218484
ENSMUSG00000000303.12|Cdh1	9.61123455889734	9.62148013174514	9.83840206565208	9.90532790105913	9.64872788443965	9.56099355239311	9.66797158107231	9.81634737958913	9.65657513455464	9.69662577531374	9.79829570343785	9.85916699859649
ENSMUSG00000000308.14|Ckmt1	0.574386086403158	0.188424205848349	0.29140283799385	0.412615446538462	4.59813608100167	4.69978234186042	5.27465238005707	5.3916126155013	1.6811232599209	1.20921265266545	0.807971222365608	1.34010687242549
ENSMUSG00000000317.11|Bcl6b	2.8177082394596	2.50282672039676	1.62272945719219	1.71009467168543	1.66506558706102	1.89200871820083	0.846761920288612	0.462938936526234	2.01104016545483	2.01544019350468	1.34246429279477	1.15686172807833
ENSMUSG00000000325.16|Arvcf	3.17238418981145	3.20353117113469	3.0098314821564	2.89227305513737	2.13271706637877	1.95532072634316	1.93379395169236	1.65974942729437	1.82371886494514	1.83557540915042	1.66506558706102	1.44373152325992
ENSMUSG00000000326.13|Comt	5.91213948688692	5.93860612540668	5.96762409295029	6.10804395146924	5.62554243531123	5.679535849339	5.67915814367727	5.78815727676789	5.77353095308575	5.80211763399125	5.83207989761095	5.78483848236404
ENSMUSG00000000339.14|Rtca	4.90426568616163	5.05107364302785	4.85896332395779	4.95885094386269	4.59813608100167	4.83937950301222	4.45770228247449	4.67702980055539	5.17816310079073	5.12281536216193	5.25388068406689	5.27131896949716
ENSMUSG00000000340.10|Dbt	5.42907607238596	5.50738713903375	5.71131177771689	5.78549108722416	5.31591933911357	5.28745471237564	5.73281572400159	5.71278990502886	5.38611409933332	5.35566434735339	5.72297370358393	5.73812817188796
ENSMUSG00000000346.9|Dazap2	7.38067564791722	7.33682400306145	7.3521016356006	7.26689643048957	8.00552372259464	8.10950954196292	8.26380538965097	8.23807934531023	7.56432048529049	7.68017185087678	7.4799521069858	7.55151802535573
ENSMUSG00000000355.13|Mcts1	4.3856403670829	4.63120244576577	4.44711327345663	4.32813148127153	4.58473543388039	4.65891073274659	4.67421827019111	4.74594042948107	4.76166256551832	4.83212278971006	4.77118504209304	4.83227420608617
ENSMUSG00000000374.8|Trappc10	5.92403296203863	5.96125547516846	5.93477714681289	5.98591259449947	5.32366915801748	5.23399953047761	5.38184880501111	5.28996807757221	6.06406352727155	5.95474172103876	6.01720317501318	6.03280156268829
ENSMUSG00000000378.15|Ccm2	5.17914202967328	5.12864642388592	4.93654574463031	4.96731458356311	4.40638579726617	4.46020284473648	4.41344125663248	4.48867715838647	4.99257523076533	4.93897280836159	4.96561528441675	4.92736055845034
ENSMUSG00000000384.15|Tbrg4	5.69973651122162	5.56312378073467	5.82766441571589	5.84992229244319	5.18238291593867	5.16556973596499	5.05028272225437	5.02818179324666	5.55305990357454	5.61920322649701	5.83689627363698	5.81899000040117
ENSMUSG00000000385.8|Tmprss2	6.59187819391244	6.66060773505089	7.52808082807921	7.53389833710084	8.97128430574364	8.96927389440518	9.3144410866298	9.28669779698522	7.22497064537952	7.33341006150523	7.28899258728246	7.45579732228531
ENSMUSG00000000386.15|Mx1	0.406247772272728	0.29140283799385	1.88682417944591	1.46453116725994	3.78902632377052	4.06169262906776	4.29705675871978	4.26453161296337	-1.12227769458134	-0.908175314132308	-0.377981990428716	-0.567710889131572
ENSMUSG00000000399.10|Ndufa9	6.63458916202836	6.60566908882695	6.67729702054681	6.75768552996985	7.05679659993557	7.07048609910201	7.27287794703051	7.21548756337278	6.62541354359455	6.69526314897721	6.55878448084177	6.68675169565317
ENSMUSG00000000409.14|Lck	2.57667480113453	2.37965434593639	2.40542580947715	2.64079991607547	-0.226041724707042	0.110016449957539	0.10406485799624	0.462938936526234	1.70745345632622	1.24214039692374	1.59737850769515	1.53957081117059
ENSMUSG00000000420.15|Galnt1	6.94268816320718	6.98541097168263	7.02812887709563	7.05778715156259	7.15362746244935	7.12261191079961	7.19376405029075	7.10830470993035	6.71670489449125	6.72333990745484	6.77819093221271	6.77019168982295
ENSMUSG00000000439.9|Mkrn2	5.19231191187595	5.05637813386238	5.21072414774307	5.22284070295261	5.34003690553821	5.26797399944714	5.32834029046836	5.32366915801748	4.749685410158	4.78132607344267	4.56744925313795	4.72176035314957
ENSMUSG00000000440.12|Pparg	6.13130524728731	6.2366581032451	6.61187990928678	6.50452063800495	6.11509926288968	6.21116785834457	6.36430060984073	6.37848215992004	5.86233834131832	6.00798978249688	6.38175109877753	6.46267865900323
ENSMUSG00000000441.17|Raf1	6.86125253968267	6.73274198754949	6.79105297007704	6.84862620410045	6.8838883111678	6.9033456435603	7.00833887075453	6.95378265077739	6.79064683620634	6.89801504124886	6.73195778489854	6.76836361443292
ENSMUSG00000000486.13|Sept1	-0.0544480841039346	-0.27738603278897	-0.27738603278897	-0.372255927921715	0.474232382857251	0.611809990542313	0.500874089244986	0.39312204629136	0.0967638352506976	0.204475519252108	-0.7238441392148	-0.0348504564647774
ENSMUSG00000000489.7|Pdgfb	5.54233737589095	5.43483989455659	5.19839395717263	5.21852688769306	4.21492157938974	4.32396525410208	3.47983440325357	3.65782041999726	6.32970558582778	6.11165849928383	6.36605628014431	6.18778853214065
ENSMUSG00000000530.16|Acvrl1	-2.2690651329627	-1.40033322706749	-2.85766154994563	-2.54091651969249	0.0881968863019621	-0.282396115492101	-0.2077031336584	-0.360803802907713	-2.48048817312837	-2.18451123496567	-5.24586052714487	-5.3779407355383
ENSMUSG00000000531.5|Grasp	4.41545799771406	4.55756388686557	4.27095611317574	4.2174219364702	4.40638579726617	4.37253479307764	4.37253479307764	4.58694493034083	4.57166763797731	4.47125408415349	4.75845486892321	4.73918670747572
ENSMUSG00000000532.11|Acvr1b	5.67428543420535	5.52213743497066	5.49251952500253	5.58080602954888	6.99209231975821	6.8931773785364	6.77985113088606	6.8881793845733	6.14858810097118	6.17304121128451	6.07469687499492	6.01854980314
ENSMUSG00000000538.18|Tom1l2	6.29984127538164	6.20101670809193	6.14091895306609	6.12559102294224	6.31315469432193	6.20349497127315	6.34040967626133	6.30134995755571	6.50421230095865	6.54892174466233	6.3583243643268	6.36884694551716
ENSMUSG00000000544.14|Gpa33	3.43366195140902	3.28672001028662	3.54732176303797	3.59701001854696	4.25422666667411	4.21518940330602	4.593535347682	4.69025985353073	2.72403299333742	2.50000316207576	2.56996504938647	2.63563173974854
ENSMUSG00000000552.10|Zfp385a	3.69273020412781	3.61641124145662	3.36412543045682	3.53580497242403	4.48482903527093	4.64066626909428	4.47125408415349	4.52615013652623	4.27417116793806	4.32178822584051	4.34919726697622	4.17862857880608
ENSMUSG00000000555.8|Itga5	5.38104621280806	5.35805638799953	5.34476035493642	5.49581989994551	5.70153308911661	5.76861855015423	5.84217878073646	6.11186779805175	5.83882593079653	5.64223098096292	5.72412128282951	5.61346823796788
ENSMUSG00000000561.14|Wdr77	7.46985371061357	7.57829615799199	7.65374503624214	7.65109231665853	6.7205281830191	6.74870247849534	6.67412839754373	6.65655937474405	7.74132950000711	7.70255765421737	7.75976422573913	7.85609576836805
ENSMUSG00000000563.17|Atp5f1	8.1307440209826	8.09428604900158	8.22084645386559	8.19985619820874	7.91691800494872	7.99397681083458	8.02805237493365	8.08905584042113	8.04984577286333	8.08382037960843	8.27786630695856	8.1987612824445
ENSMUSG00000000567.5|Sox9	5.95504765934338	6.09526444676053	6.10541426331417	6.05848447000259	7.0380636252727	7.00730641359283	7.47230097894369	7.53445058631133	6.76454034966916	6.79353602123313	7.03659042566218	7.11070120367013
ENSMUSG00000000568.15|Hnrnpd	6.56484315976767	6.71552004385619	6.72974323907796	6.63473391362188	6.75676009298476	6.75159265873716	6.78927851826845	6.73453890616366	6.25734995422434	6.30186075523737	6.41382217696375	6.53284485732762
ENSMUSG00000000579.14|Dynlt1c	2.1733966196613	2.46399456866604	2.34069178771053	2.18496794909847	3.48410631678939	3.44968396473587	3.28352878755368	3.42768248285521	2.52049922732165	2.63168993988804	2.210860263935	2.22482701880093
ENSMUSG00000000581.8|C1d	4.6395407658246	4.84489011587424	4.60964581907769	4.54088958394149	5.28253516866042	5.26209131835152	5.47846536463605	5.42101447665625	4.50065668257965	4.7089624027262	4.37827312990059	4.4912781002632
ENSMUSG00000000594.7|Gm2a	4.48440377202984	4.64279378457951	3.92159403368467	3.87330426253331	4.92751159438319	4.97176241516526	4.9319357168717	5.09654153650037	3.95755774301781	4.03787926497148	3.23738017122526	3.10164726514094
ENSMUSG00000000600.15|Krit1	6.14063635392823	6.21740604083571	6.06101619146713	6.10115410244733	5.38335055363764	5.36373930521137	5.45644816458124	5.55454938868501	6.17112933688915	6.03745663874605	6.15275662973305	6.13607987148487
ENSMUSG00000000605.9|Clcn4	4.32690327098918	4.31430581642926	4.18819753419177	4.22115916765573	4.52070119589716	4.42068897694738	4.92451140562652	4.77362609236538	4.05844170705707	4.28832951647343	4.24474759832509	4.32872704967408
ENSMUSG00000000627.15|Sema4f	2.8177082394596	2.85495128771922	2.73719612338552	2.70740120274352	1.86467524682186	1.62272945719219	1.12079944651223	1.38840202362381	0.882102523860626	0.905189889810065	1.20751932063382	1.00776838025609
ENSMUSG00000000628.10|Hk2	8.42633087244942	8.35268419433954	8.69046870184625	8.76665130083531	8.12927171617394	7.98785023985883	8.1987612824445	8.31487997790772	8.94902276180588	8.88477426763981	9.07276292496872	9.06320387346
ENSMUSG00000000631.20|Myo18a	7.7465235237405	7.57384561527187	7.70438565723615	7.7421424669707	7.85445404516277	7.80687052787528	7.77801500653177	7.70724304249515	7.86864976177815	7.94649447932785	7.77732687410672	7.72297632117208
ENSMUSG00000000682.7|Cd52	-3.04043205625204	-2.58136875529001	-4.92491261552702	-5.3779407355383	0.869202272656914	0.734680901950411	0.99982087817053	1.40308614870077	-1.12227769458134	-2.18451123496567	-3.86265919074699	-1.32006137248818
ENSMUSG00000000690.5|Hoxb6	0.45592530795052	0.344640864435499	0.145925771556576	-0.0214497363043545	0.406247772272728	0.895109017579019	-0.0717660213565615	0.159203895094792	0.807971222365608	0.347890375403488	0.0881968863019621	0.394746801775355
ENSMUSG00000000693.10|Loxl3	2.67157692855089	2.58880324315018	2.15608024988819	2.34681838699854	3.11837837713778	3.12959475932681	2.88508844649277	2.90267227265024	1.35464221525967	1.81953852523771	0.771863511285548	0.394746801775355
ENSMUSG00000000706.16|Btn1a1	-0.339910624082831	-0.421985760325222	0.950670379788718	0.807971222365608	1.5953107805761	1.5953107805761	1.28336734645723	1.78258042356332	-0.0371627528227646	0.157382171035236	0.462938936526234	0.0259555108321006
ENSMUSG00000000708.14|Kat2b	5.69135947947636	5.69226138577304	5.55943871553592	5.51067247512169	6.37469501327924	6.38662687213913	6.54328315764403	6.50627464702777	5.86534117427958	5.81737511317433	5.7166099612925	5.78983868353061
ENSMUSG00000000711.3|Rab5b	6.29522041485727	6.20209590274758	6.13509007960361	6.16598963057832	6.61916673911891	6.52691391904811	6.70907414221657	6.57060438818945	6.18162320007868	6.13322215165288	5.98794912425494	6.02871541536485
ENSMUSG00000000732.9|Icosl	2.32216578488378	2.19758759688982	3.19086376816613	3.03493723136846	3.3310374289777	3.19225406493244	3.88103707011132	3.86080725882806	4.44945343509947	4.33243308385955	4.22619820129319	4.24247693863671
ENSMUSG00000000738.18|Spg7	6.42001445558384	6.30468268929687	6.29932520386248	6.39901883970475	7.04007165194321	6.96560093118832	7.01385068586037	6.87568377970377	6.41466217319878	6.50709666444139	6.37200630281259	6.352583230783
ENSMUSG00000000740.12|Rpl13	9.09471314863371	9.33470518840924	9.18243931923296	9.06320387346	9.11528147018205	9.26746626881297	9.23647635081474	9.29134927520146	8.82426558985345	8.81294179721291	8.82154979408602	8.78601556947282
ENSMUSG00000000743.9|Chmp1a	6.08163763587736	5.98345426020344	5.88808268964222	5.973523633655	6.52806128546082	6.52919355315298	6.61552693344241	6.58954179657625	5.98193621117469	6.01117311696536	5.89197060099546	5.85940178947997
ENSMUSG00000000751.13|Rpa1	6.88280429700389	6.83761541087615	6.27338800484856	6.32602279517061	6.67911780635932	6.5811162503255	6.20987008827884	6.05327083398717	6.99095443561897	6.93095456571892	6.79105297007704	6.65142192212435
ENSMUSG00000000753.15|Serpinf1	-0.339910624082831	0.0881968863019621	1.58929333703864	1.90342457877587	-3.7003648090715	-3.78613830459211	-3.15934956799745	-2.85766154994563	0.643680741516653	0.577182133045743	1.66506558706102	1.56245169727839
ENSMUSG00000000759.14|Tubgcp3	5.43332194780218	5.55424821591179	5.45304931325023	5.49262909041927	5.49304845533412	5.40862062917957	5.55136097916175	5.41967788919999	5.05987878269597	5.16671039234756	5.11727551230222	5.23503680907324
ENSMUSG00000000776.13|Polr3d	5.13857547748596	5.1966800110944	5.2514312457329	5.42749538581534	3.52065774046118	3.48194805534101	3.68434156044107	3.71258275448298	5.17404352331942	5.18887272973236	5.55424821591179	5.42425861442387
ENSMUSG00000000782.15|Tcf7	5.29744098067803	5.03322319209227	5.04841955391921	5.01699903167558	5.11727551230222	5.00192798756269	4.66702047440695	4.75701474882928	5.45917946350929	5.47268564749939	5.52963135049665	5.44896924219217
ENSMUSG00000000787.12|Ddx3x	9.62830247779759	9.70236935286778	9.67444816059754	9.64872788443965	8.95252787858668	8.85932802769379	9.1559042105281	8.98719179524693	9.7759276761769	9.6922364099873	9.71635276469107	9.74479053061328
ENSMUSG00000000794.9|Kcnn3	3.30430579985181	3.25055936290107	2.75892735233861	2.56139537389735	2.65673114308682	2.69259307350815	2.54581607010979	2.36297347087052	2.11903941033052	2.01544019350468	2.02614405297791	2.01985577586448
ENSMUSG00000000804.14|Usp32	6.66166856704553	6.75548094832109	6.39775873691332	6.43576775376316	6.69348683113737	6.59399288610159	6.87239132743019	6.93943112011324	6.58283196253731	6.49411644088243	6.58616540219448	6.6234672951895
ENSMUSG00000000811.13|Txnrd3	4.36061494638468	4.24210200206092	4.24131300827924	4.49493914114366	3.24573078395591	3.19871653338532	3.48629588568038	3.52640415790041	4.82259182208147	4.91658016602036	5.02085789996532	5.03294938865584
ENSMUSG00000000823.16|Zfp512b	6.01925621474778	5.95064281711708	5.60854957137463	5.64223098096292	6.3158486842676	6.31190642754386	6.50299402071985	6.36230435512664	5.93749046254465	6.024617142076	5.65018438659748	5.59537268999919
ENSMUSG00000000826.16|Dnajc5	8.33585197997693	8.35750305509081	7.96328105144674	8.01938320714462	7.56020390207299	7.5486312648118	7.48415339085862	7.4684056569142	8.11672860593659	8.02805237493365	8.17953958495987	8.11672860593659
ENSMUSG00000000827.18|Tpd52l2	6.7514158041788	6.68250885742252	6.63371012954335	6.65255269411477	6.66876422614893	6.69204570592946	6.59874241725437	6.64363372533662	7.01059376946218	7.00328384382584	6.86482799500842	6.86258545557983
ENSMUSG00000000838.17|Fmr1	6.43372304228173	6.59749362326433	6.43754477077438	6.40126264634051	6.35583739809828	6.23988383805862	6.52397844352426	6.19779452484742	6.48505296790821	6.53166661720258	6.45529752914879	6.54928037252575
ENSMUSG00000000876.11|Pxmp4	2.8177082394596	2.47778046596114	2.73719612338552	2.7573464632075	4.53116774212373	4.4849356173793	4.89221792156475	4.75378553340099	2.71601121419807	3.21754856060122	2.98073157854993	2.7573464632075
ENSMUSG00000000881.12|Dlg3	4.29151771368721	4.20665629271445	3.85426616589375	4.00117984571519	4.44437639142895	4.27024449155665	4.02187353238993	4.35802855407894	3.86146584945433	4.00566486621058	3.70186873901983	3.51856944106841
ENSMUSG00000000884.17|Gnb1l	2.71690841677049	2.71400789278552	2.23969268677305	2.49064788632211	1.7248581059991	1.90342457877587	1.76717880713624	1.44297059799355	2.60862389858384	2.63926298920617	2.28022390865322	2.02996774062352
ENSMUSG00000000901.17|Mmp11	3.75563561770942	3.65061884996667	3.34886663898131	3.48794414640632	4.2672033824458	4.40812018461362	4.04155917277418	4.06535345738296	2.75660819205796	2.8490260804284	2.22631729607869	2.37056198049255
ENSMUSG00000000902.13|Smarcb1	5.49656630605833	5.38422045532067	5.51110884299611	5.5428555160277	5.57603739812054	5.72438317252167	5.60992913812787	5.43825164081287	5.56398041356805	5.55608142987748	5.5484618373608	5.46170885522326
ENSMUSG00000000915.15|Hip1r	5.76941149102724	5.7239368246492	6.06268883095363	6.10541426331417	7.44382194130173	7.4806893941831	7.64415934275824	7.71601144384142	6.33395602090912	6.39448800512837	6.18474474097346	6.18995664809632
ENSMUSG00000000916.15|Nsun5	4.47428142089425	4.27319995959893	4.46995267990399	4.42549278456893	3.88402828885133	3.94904528260579	3.61922083426578	3.75668044064575	4.32956141269142	4.22141130066599	4.33901276835362	4.3403280800222
ENSMUSG00000000934.9|Top1mt	4.23542678754092	4.04848273590912	4.34708858217196	4.17163365325674	3.84246880296475	3.7620719387083	4.02611159464584	4.10128449920701	4.26113630465408	4.33530282651587	4.1555135580106	4.0769032036142
ENSMUSG00000000957.11|Mmp14	7.38414790988519	7.19162296281788	7.16678019678289	7.27287794703051	7.45180466836442	7.44338761892997	7.26575984126025	7.29901716228068	6.95967806501471	7.000974310361	6.79563490650654	6.793885461765
ENSMUSG00000000958.10|Slc7a7	4.38265251772842	4.27047480692736	4.41999184314742	4.51164823508869	4.42572414004066	4.51775231675298	4.69279167536947	4.96254750985226	3.68960786424648	3.65669585464439	3.8161659561643	3.87855877390455
ENSMUSG00000000959.7|Oxa1l	5.326661467586	5.33085536270884	5.48139247861519	5.51967283292101	5.27653869760111	5.42190844640462	5.34866842887986	5.56631272650906	5.29427290153333	5.15079640919318	5.2519351439734	5.24460420188355
ENSMUSG00000000976.13|Heatr6	5.43332194780218	5.50237628031812	5.33205944120806	5.3407383901298	5.17788924740044	5.13534689198279	5.27032971106041	5.12348422150608	5.36752639961214	5.2634647066138	5.32757507819557	5.29451137273218
ENSMUSG00000001014.6|Icam4	0.96258661919959	0.577182133045743	0.912495711718662	0.238910085646369	1.16721719029781	1.09370820981524	0.3853334660588	0.654913041147616	1.79982240352163	1.69157332379294	1.06230128311032	0.813893588576629
ENSMUSG00000001016.12|Ilf2	6.45425248455032	6.40551749812935	6.10669188422393	6.1763781289039	6.43338465800872	6.49230242681658	5.97382195708127	5.7270110076565	6.30919690191735	6.39179985019419	6.19426515131256	6.07300887229718
ENSMUSG00000001017.15|Chtop	7.44844240493996	7.49738962234293	7.55620044055695	7.55151802535573	6.82835584855147	6.85313458460346	6.80328116368805	6.84388725169831	7.83824015705612	7.74484463010666	8.11791814891308	8.01440071708251
ENSMUSG00000001018.15|Snapin	4.78898488169763	4.99016080159251	4.99257523076533	4.82905499140982	5.44908682844695	5.63254810393468	5.67428543420535	5.63254810393468	4.2912904451576	4.61222872526164	4.33901276835362	4.36399405916753
ENSMUSG00000001020.8|S100a4	6.71094453317267	6.68642439711196	6.84459306268982	6.86150064996329	8.55093086625601	8.65212158683433	8.66280024050656	8.5689370887961	7.78850766316914	8.04822983432503	7.65807479531535	7.64415934275824
ENSMUSG00000001021.12|S100a3	2.15608024988819	1.76780498252092	2.17614637830178	2.3053633170574	0.360070842501514	0.895109017579019	-0.0717660213565615	-0.0436211354471777	2.71601121419807	2.58397404063145	2.92131198619702	2.79969724718296
ENSMUSG00000001025.8|S100a6	10.6006943423986	10.6006943423986	10.5470600554101	10.5281046915032	11.0966966515263	11.1172647045612	11.2706448732434	11.0966966515263	11.2706448732434	11.2382850943923	11.3003984141129	11.3003984141129
ENSMUSG00000001034.17|Mapk7	5.31554636401803	5.26597028362698	5.15736187554869	5.25745094132266	5.29586384836185	5.18887272973236	5.21473013751747	5.18325977972752	5.21344184496099	5.34003690553821	5.14597973790926	5.06226789421597
ENSMUSG00000001036.17|Epn2	7.36847308219069	7.29420172148648	7.62508410058688	7.59488649682851	7.48578457750148	7.39223365463293	7.71455746547485	7.66975330887559	7.62607021919908	7.6341728997832	7.56892602672414	7.62461510336872
ENSMUSG00000001039.12|B9d1	3.04849308174322	3.08908439013067	3.30409263546755	3.312650277695	3.71334883640755	3.87581232392625	3.84513553814144	3.92159403368467	3.42746468445256	3.71753532845464	3.90374186434348	3.7658615610285
ENSMUSG00000001052.15|Sec24b	6.72333990745484	6.76128451117121	6.79719259347385	6.72144442285107	6.49458753401946	6.38010327947967	6.52624555922954	6.48832554349848	6.78124944906293	6.7657475878108	6.79105297007704	6.82095588977153
ENSMUSG00000001053.15|N4bp3	3.52124810934055	3.66707641201969	3.28721487482791	3.27207802257125	1.94979839549173	2.14153984731189	1.23369139384502	1.44297059799355	3.73218356300652	3.67762478652514	3.60394293145392	3.2956494740531
ENSMUSG00000001054.9|Rmnd5b	4.57101776147795	4.47751922330306	4.40946070928177	4.56146539914124	4.44437639142895	4.4893068892876	4.50529990149276	4.51775231675298	4.3274991170556	4.56714221296453	4.39946412302806	4.35108446347443
ENSMUSG00000001056.3|Nhp2	6.46104000800182	6.38038592844835	6.20303481903493	6.24326393587302	5.54150787176674	5.64904750729702	5.23695448806658	5.23224303309927	6.60318783173627	6.66248595209126	6.67506154036152	6.4842065562153
ENSMUSG00000001062.18|Vps9d1	3.98669463281993	3.94062112456888	3.945329505653	3.95166543976519	3.53294185267768	3.60331706450379	3.70721566246292	3.50492147561319	3.57667033033716	3.69142219867828	3.71948601893867	3.67618404334635
ENSMUSG00000001065.15|Zfp276	4.61834776673203	4.66121352037054	4.18068287174006	4.40144533514827	4.41297425073426	4.36975213963658	4.20545379036985	4.28572858909945	4.46995267990399	4.50385606422929	4.44383068446313	4.27319995959893
ENSMUSG00000001082.12|Mfsd10	5.55943871553592	5.45851147311472	5.41179651109782	5.61071556251213	6.41182307435279	6.49230242681658	6.20843717612125	6.32946519355385	5.90243999601297	5.88460310701893	5.82487386825921	5.79680965434192
ENSMUSG00000001089.14|Luzp1	6.5503044104856	6.58071298665226	6.67412839754373	6.68143913381971	5.94071899589406	5.679535849339	5.58300067689514	5.4155174754016	6.50286438936006	6.45895414713373	6.66420037923289	6.6234672951895
ENSMUSG00000001095.5|Slc13a2	-1.18938520858564	-1.58524366098733	-1.04780662090516	-0.736854990621011	0.036949553452671	0.347890375403488	0.500874089244986	1.35386152515211	-2.99997982065452	-0.564847857878071	-0.603978894593414	-0.0848517430027455
ENSMUSG00000001098.15|Kctd10	7.73939101922149	7.75737150872262	7.68593952053843	7.65970726385799	7.87298455260741	7.80262713184159	7.68259546355196	7.54077810414767	7.64776337366509	7.69330273260125	7.77275632787803	7.73939101922149
ENSMUSG00000001100.10|Poldip2	6.36386960142415	6.38761361001623	6.36730416986013	6.3345860396935	6.60804653282608	6.73716291187923	6.61731002836965	6.66797506764878	6.34700599497526	6.38308913649437	6.39890391883169	6.33527679044179
ENSMUSG00000001105.15|Ift20	4.44592979854559	4.50887546038436	4.3533266117448	4.10575856956674	5.25595080879427	5.32496931734759	5.54389554310532	5.51178862343719	4.63626944262987	4.74880356615066	4.40935543378486	4.41752492836803
ENSMUSG00000001119.7|Col6a1	4.96778482614941	4.78498022380979	4.53530898881998	4.52615013652623	5.21789425462979	5.2282356592449	4.406628185628	4.70033597393346	4.28413359037593	4.40946070928177	3.64491384543178	3.77925360951539
ENSMUSG00000001120.15|Pcbp3	3.98669463281993	3.90374186434348	4.02219004423519	4.25348766962753	3.98489381877878	4.03898792173299	3.7563409066971	4.02016402967055	4.30842961157708	4.2672033824458	4.30992578059604	4.22593871120738
ENSMUSG00000001123.15|Lgals9	6.26079801385763	6.23019247583236	6.23100773931619	6.14500090457025	8.15697323951392	8.17953958495987	8.07921613747485	8.01270636762557	6.65674141526249	6.92950716381958	6.15797224841428	6.24973794054274
ENSMUSG00000001127.12|Araf	5.99640340078315	5.92556844501559	5.98482802168823	6.07017974514472	6.78124944906293	6.83674711598095	6.88108931626584	6.83135885724603	6.21982489841972	6.23019247583236	6.04328730434814	6.08599624370809
ENSMUSG00000001128.7|Cfp	0.497941636873128	0.29140283799385	-0.203078540942425	-0.372255927921715	1.30329431142231	1.6676314718255	1.38840202362381	1.38840202362381	0.449722895936678	0.406247772272728	0.356534570308148	-0.136896410356858
ENSMUSG00000001131.11|Timp1	4.98548606515771	4.81896824442431	4.78759451175845	4.95007198735919	4.10907768781987	4.11796576301515	4.12819942927734	4.66503085454961	4.80705293529899	4.52004195801923	4.98290322316155	4.85930224007713
ENSMUSG00000001134.9|Uxt	3.45962694659221	3.43548210213012	3.69142219867828	3.64566029836732	2.35451849795437	2.35211954073704	2.34423812458747	2.27254130828622	3.45938455798407	3.55687366347834	3.71948601893867	3.71223411945956
ENSMUSG00000001138.13|Cnnm3	4.12269123497981	4.05973581675076	3.89791515451749	3.85874671691614	4.18440203061059	4.30577421449221	4.15422652835415	4.24131300827924	3.76130870304298	3.67440079477033	3.56565598952656	3.55620416156392
ENSMUSG00000001143.13|Lman2l	4.97358994025898	4.95948763022173	4.95821051528249	5.0572556668379	4.88601391948401	4.9688638511588	4.8844508423766	4.76420399753889	4.69099402854316	4.52864086427379	4.61893897632531	4.69360323179942
ENSMUSG00000001150.7|Mcm3ap	5.58105742382899	5.52213743497066	5.4041281904104	5.49955573355788	5.23578570739572	5.2368405311038	5.41217565342626	5.23732641560857	5.46423027309657	5.46882615810458	5.39513182046738	5.35665710467272
ENSMUSG00000001151.10|Pcnt	4.97849432731618	5.12281536216193	4.96146246819026	5.04402877220274	5.15999190266166	5.12980797627465	5.1586322266466	4.94789898714355	5.10703117222286	5.02146164086994	5.11177706651798	5.00072628067372
ENSMUSG00000001156.9|Mxd1	4.72148392580392	4.78776843865283	4.67470361278656	4.77343998615679	4.95161384238147	5.11425481314911	5.04578149595499	5.06997632118127	5.81856358205964	5.58506576965602	5.93837215219847	5.89140017613347
ENSMUSG00000001157.13|Gmcl1	5.10409336412528	5.24765214297306	5.00644898442684	5.08097980765961	5.6403920987984	5.57455522540533	5.63333130469782	5.74209098462269	5.17816310079073	5.33644352874566	5.22970614814593	5.29997041649713
