	SCR_0pt5mM_A	SCR_0pt5mM_B	SCR_4mM_A	SCR_4mM_B
ENSMUSG00000022351.14|Sqle	6.212969268569	6.31231894594067	6.46169975680062	6.51815040760831
ENSMUSG00000022353.10|Mtss1	6.6911845182288	6.74043483242558	7.14323623801613	7.05168591881203
ENSMUSG00000022354.4|Ndufb9	7.09885506514497	7.09810991141378	6.97348996227778	7.02365802331995
ENSMUSG00000022358.7|Fbxo32	4.53562261686734	4.63529997122609	4.68415749757717	4.45920979289331
ENSMUSG00000022359.10|Wdyhv1	4.44709845240652	4.53217502266374	4.30740841654176	4.28814240497944
ENSMUSG00000022360.8|Atad2	7.96289625306984	8.09116134612021	7.63867104399858	7.68707469582635
ENSMUSG00000022361.14|Zhx1	5.47648929034464	5.58137668937872	5.53408445048059	5.50258218217236
ENSMUSG00000022364.14|Tbc1d31	6.70915340305858	6.75754060164969	6.88693720950765	6.82090440667718
ENSMUSG00000022365.6|Derl1	7.52303232729255	7.54643851158817	7.75314973338186	7.85402003166671
ENSMUSG00000022367.7|Has2	1.67474729615406	1.96658552627041	2.78303059244239	2.76658577022116
ENSMUSG00000022369.13|Mtbp	6.49753322285553	6.5162643028263	6.59855716840994	6.64936604023292
ENSMUSG00000022370.13|Mrpl13	6.42546869981923	6.45899874463145	6.43261748647602	6.34713791989115
ENSMUSG00000022377.16|Asap1	7.27355696337553	7.24974562332842	7.3010830664155	7.34693803781798
ENSMUSG00000022378.14|Fam49b	6.54255389990558	6.59584185077223	6.77999209994597	6.67725486405655
ENSMUSG00000022382.15|Wnt7b	5.86873095683	5.92606251345085	6.07270592697672	6.06032105748385
ENSMUSG00000022385.11|Gtse1	4.13681358000444	4.27145968547267	4.12261827390002	4.06294858756843
ENSMUSG00000022386.12|Trmu	3.69118592559264	3.71139992252506	3.77253901158282	3.84356081970933
ENSMUSG00000022387.17|Brd1	6.70168082539082	6.79032401592261	6.64078408147496	6.59416600963506
ENSMUSG00000022389.15|Tef	5.25113177091191	5.18187496062318	5.10070991752698	5.12048493734517
ENSMUSG00000022390.11|Zc3h7b	6.60697516884383	6.61739504264773	6.43668508933932	6.46226663441229
ENSMUSG00000022391.16|Rangap1	7.60475074400057	7.5675375963095	7.4444124119894	7.51516321563693
ENSMUSG00000022394.14|L3mbtl2	4.77517512546984	4.59429462531479	4.47541867342175	4.56417873732524
ENSMUSG00000022400.9|Rbx1	5.76700184679045	5.75084468633816	5.74303785132608	5.77467401788915
ENSMUSG00000022401.12|Xpnpep3	4.97334038614878	5.00802241750469	4.84718052805449	4.89734689287519
ENSMUSG00000022403.15|St13	8.5090604260077	8.56161841226393	8.25151046756252	8.23337370948603
ENSMUSG00000022404.8|Slc25a17	6.38425297292244	6.38603461116595	6.44202598137051	6.4308682200031
ENSMUSG00000022407.10|Adsl	6.42682874543512	6.34758796688632	6.35576327009968	6.3241099324597
ENSMUSG00000022408.7|Fam83f	3.81621951568708	3.86125871227665	3.87098492895116	3.89735230265543
ENSMUSG00000022412.14|Mief1	5.92344524283104	5.93051413405032	5.94008876435159	5.99138980976862
ENSMUSG00000022414.8|Tab1	5.47827365710235	5.30158482915093	5.63128447671957	5.80845796493815
ENSMUSG00000022415.12|Syngr1	4.74446436174063	4.57122871409279	4.64055843513639	4.67741382037221
ENSMUSG00000022419.16|Deptor	6.06394622392128	6.21702186434104	6.74491551643948	6.69722046845418
ENSMUSG00000022420.16|Dnal4	4.5036463450648	4.38895697653703	4.3862025431016	4.41865765824569
ENSMUSG00000022421.19|Nptxr	4.67460654441803	4.56052143217023	4.72545061507532	4.92732062756261
ENSMUSG00000022422.13|Dscc1	3.58687256307206	3.88943130069504	2.96157825722956	3.05309655209712
ENSMUSG00000022425.16|Enpp2	3.50073914321295	3.29053026282373	4.62444897617266	4.55134492543698
ENSMUSG00000022426.6|Josd1	6.2992909607566	6.33961793765318	5.95026194496999	5.97741031420675
ENSMUSG00000022427.4|Tomm22	7.07073445572532	7.06727974799614	7.11142779704384	7.06473053235127
ENSMUSG00000022428.8|Cby1	3.84105483390739	3.71139992252506	3.70221138854723	3.76563071229423
ENSMUSG00000022433.19|Csnk1e	7.42803044271421	7.3770389363144	7.0783070253157	7.0508173932317
ENSMUSG00000022434.8|Fam118a	4.6113460960583	4.45920979289331	4.67911458330345	4.73147634866158
ENSMUSG00000022436.16|Sh3bp1	3.21545736118341	3.28622946949015	3.06335824749326	3.04435168728965
ENSMUSG00000022437.7|Samm50	7.02717227780861	6.92019667297628	7.01867891765994	7.01183655221858
ENSMUSG00000022438.6|Parvb	6.22571517668878	6.10143478430209	5.87182870007127	5.89231640274028
ENSMUSG00000022439.9|Parvg	-0.926965384094814	-0.54862689934074	0.302567613660521	0.337330977782775
ENSMUSG00000022440.9|C1qtnf6	0.586943494598005	0.348602950164909	0.688979798155028	0.894704020407235
ENSMUSG00000022442.16|Ttll1	4.66528797190443	4.61897952835206	4.38060722131115	4.51056696654159
ENSMUSG00000022443.17|Myh9	10.0040666697451	9.90860682303295	9.82626731147771	9.87886080597855
ENSMUSG00000022445.7|Cyp2d26	-0.227394557000456	-0.26025668335845	0.507994321403668	0.337330977782775
ENSMUSG00000022450.6|Ndufa6	5.95563424240464	5.99162901016319	5.82321694250692	5.80218270821972
ENSMUSG00000022451.12|Twf1	7.48105976185024	7.52651221835768	7.43860786670761	7.37821732774474
ENSMUSG00000022452.16|Smdt1	5.28267682885361	5.33407802593056	5.36963682710442	5.36946589166023
ENSMUSG00000022453.8|Naga	5.17969448834158	5.02199742113359	4.81449391046621	4.89948806706789
ENSMUSG00000022454.17|Nell2	0.0753336284564237	-0.0242446605066801	0.624846772034779	0.369838960203867
ENSMUSG00000022462.7|Slc38a2	9.19486263451424	9.287733160356	9.39672320663295	9.48249864514393
ENSMUSG00000022463.8|Srebf2	7.54014814640823	7.50543423372359	7.65747869359948	7.6431872235068
ENSMUSG00000022466.6|Rpap3	5.05671943715388	5.04506281162745	5.06053144860108	4.8688100688916
ENSMUSG00000022469.17|Rapgef3	3.95075915586026	3.61229797734075	3.82284727615234	3.80277042962338
ENSMUSG00000022471.14|Xrcc6	6.18296562327029	6.20078295477261	6.23762188786583	6.22230359318304
ENSMUSG00000022472.16|Desi1	5.94008876435159	6.02210398091782	5.91516914498132	5.92110809139165
ENSMUSG00000022474.15|Pmm1	4.2591509636209	4.00122945514624	3.66129401022446	3.75025072561786
ENSMUSG00000022475.19|Hdac7	6.57433092793495	6.46982637197649	6.37957521428958	6.31650872876342
ENSMUSG00000022476.8|Polr3h	5.04590871867302	4.98694714366088	4.76239866133719	5.04066362417939
ENSMUSG00000022477.13|Aco2	8.21734784637016	8.10953054414788	8.21990909622301	8.31433910505604
ENSMUSG00000022487.14|Gtsf1	0.456522327000359	0.507994321403668	-1.04855873837291	-0.610206152062954
ENSMUSG00000022498.16|Txndc11	4.73039012941683	4.71865944727415	4.97699131962671	5.05671943715388
ENSMUSG00000022500.15|Litaf	7.57236912235197	7.42934020586041	7.17048777890593	7.23530786960071
ENSMUSG00000022503.10|Nubp1	4.86017345878769	4.77881169155583	5.05195879437806	5.15388648599693
ENSMUSG00000022505.9|Emp2	4.00122945514624	3.91656677296736	4.41902419674609	4.45722936694095
ENSMUSG00000022507.6|1810013L24Rik	6.53836262745061	6.57268929463615	6.2763187882916	6.24581964080168
ENSMUSG00000022508.5|Bcl6	5.44313788866321	5.35458624484248	5.52094961718278	5.49620186440838
ENSMUSG00000022514.14|Il1rap	1.5234227857065	1.4359426103637	1.98863521306196	2.09632748578738
ENSMUSG00000022515.6|Anks3	4.79064759033419	4.74446436174063	4.71895556701246	4.80121433543023
ENSMUSG00000022516.10|Nudt16l1	3.62342597320875	3.37862991950876	3.56637244104449	3.44745415747716
ENSMUSG00000022517.17|Mgrn1	5.60106893460968	5.51907338189554	5.50894999432838	5.62450862601244
ENSMUSG00000022519.14|Srl	2.09298789007363	2.18113809560652	1.91812849068629	2.43899252347016
ENSMUSG00000022521.10|Crebbp	5.77287535692622	5.70338667486877	5.68216658739	5.58092033592224
ENSMUSG00000022526.8|Zfp251	4.76351708219275	4.86017345878769	4.35281491932478	4.47478368424326
ENSMUSG00000022528.8|Hes1	5.37827894650979	5.42529859666062	4.94750318528281	4.94422064578049
ENSMUSG00000022529.11|Zfp263	4.84320220764627	4.91116486575408	5.0656855356194	5.03891099749024
ENSMUSG00000022533.14|Atp13a3	8.09300787788281	8.14023631406951	7.96200799038984	8.00123205391402
ENSMUSG00000022534.14|Mefv	-0.0242446605066801	-0.0842417853415132	0.129107078096808	0.369838960203867
ENSMUSG00000022536.14|Glyr1	6.81787008794392	6.72684301821196	6.86395547871219	6.88542257504613
ENSMUSG00000022537.18|Tmem44	1.11639812507048	0.894704020407235	0.466827992681987	0.129107078096808
ENSMUSG00000022538.20|Lsg1	5.9602845093823	5.94365243914344	6.05190295887827	6.01633779413534
ENSMUSG00000022540.16|Rogdi	2.81844208829133	2.74953231820584	2.45604052207931	2.67490206101132
ENSMUSG00000022544.14|Eef2kmt	3.20145145869747	3.05309655209712	3.67367151608994	3.58445729881971
ENSMUSG00000022545.13|Ercc4	2.97428545074407	3.22164935671666	3.12607649791173	3.22164935671666
ENSMUSG00000022546.5|Gpt	3.3395354304652	3.22932390178036	3.31091650562458	3.33391677226688
ENSMUSG00000022550.18|Adck5	4.67911458330345	4.48092798807232	4.62444897617266	4.77881169155583
ENSMUSG00000022551.8|Cyc1	7.36762432259752	7.21526102910815	7.40289318783721	7.46801724215212
ENSMUSG00000022552.16|Sharpin	5.32251946275183	5.33407802593056	5.31963480029613	5.25792068503098
ENSMUSG00000022553.16|Maf1	5.48961901740808	5.57294124458009	5.40246595844635	5.26775036917469
ENSMUSG00000022554.7|Hgh1	4.75658964705399	4.67634634589593	4.95269131322177	4.95724473911486
ENSMUSG00000022555.12|Dgat1	4.54888377291053	4.39644508876961	4.75078877490231	4.62713208924043
ENSMUSG00000022556.11|Hsf1	6.12351480223258	6.09159699349074	5.95142088411774	5.96554070222647
ENSMUSG00000022557.11|Bop1	6.47942495757973	6.37941685038907	6.35699060400642	6.41854677897616
ENSMUSG00000022558.16|Mroh1	6.69737106292827	6.58539661876597	6.25261877948779	6.30942496054761
ENSMUSG00000022559.8|Fbxl6	5.30464871129955	5.22080484811721	5.24039067971518	5.3230662214339
ENSMUSG00000022560.9|Slc52a2	4.87198247602872	4.77255297819576	5.01069165675532	5.08997393153709
ENSMUSG00000022561.13|Gpaa1	6.05879679499625	5.95213932488914	5.89377101653041	6.09286526231147
ENSMUSG00000022562.15|Oplah	4.30707383967378	4.01107731021276	3.92228709046233	3.77675134965017
ENSMUSG00000022564.7|Grina	8.29111767330695	8.19000620787403	7.82652971228434	7.93307493782536
ENSMUSG00000022565.15|Plec	9.37547450897275	9.46608809669035	8.97787585769332	9.07348094703806
ENSMUSG00000022568.17|Scrib	7.37358853927689	7.24858567609779	7.23083008501075	7.33213017923781
ENSMUSG00000022570.7|Tsta3	5.9691627299524	5.83003789092117	5.82749530799862	5.82321694250692
ENSMUSG00000022571.9|Pycrl	4.9851775679884	4.8366357435222	4.89488855531779	4.97515968318905
ENSMUSG00000022574.7|Naprt	3.07895786291103	2.97428545074407	3.52454630538188	3.55547343581873
ENSMUSG00000022575.5|Gsdmd	7.59439547943933	7.4221829353211	8.04075623028324	8.00548907156519
ENSMUSG00000022583.12|Ly6f	1.37050213601041	1.09704764415211	0.856105444482695	1.27537107038279
ENSMUSG00000022587.14|Ly6e	9.56999530379481	9.48061207366466	9.86699294834693	9.92953488954723
ENSMUSG00000022594.14|Lynx1	2.86076867777949	2.8038834485527	3.08576475071946	3.11963758647796
ENSMUSG00000022601.11|Zbtb11	5.8913453946506	5.86244286893842	5.67641063473999	5.71961477063098
ENSMUSG00000022602.14|Arc	1.67474729615406	1.46191834336161	1.08953333568806	1.61485550836275
ENSMUSG00000022604.18|Cep97	3.25504773102432	3.25504773102432	2.57530273511966	2.85280784008574
ENSMUSG00000022607.17|Ptk2	7.21071684775204	7.25348126904104	7.40508556335068	7.42778418350274
ENSMUSG00000022610.10|Mapk12	5.20188632282742	5.2387114249849	5.18440591996001	5.13370797611923
ENSMUSG00000022614.8|Lmf2	6.14583281771208	6.09451868240579	6.03206744482505	6.1970189344709
ENSMUSG00000022617.15|Chkb	5.03694051717381	5.04506281162745	4.59429462531479	4.71507503772384
ENSMUSG00000022620.14|Arsa	5.68075379341723	5.59742910771936	5.49313513078008	5.61431788022235
ENSMUSG00000022621.16|Rabl2	3.17305044178673	3.00368583670796	3.06335824749326	3.26920155043292
ENSMUSG00000022623.16|Shank3	0.24298258954405	0.393207563360472	-0.943370950754596	-0.244572744521459
ENSMUSG00000022629.17|Kif21a	3.71906194178719	3.89240932643604	3.74700239607036	3.89096232118092
ENSMUSG00000022634.9|Yaf2	5.95142088411774	5.90592910172705	5.50462596118189	5.46666725258617
ENSMUSG00000022635.9|Zcrb1	5.38101094767146	5.51700136278816	5.27481079917528	5.15752548817798
ENSMUSG00000022636.13|Alcam	7.42383739965918	7.38374612027914	7.93778011123527	7.86591051974718
ENSMUSG00000022637.11|Cblb	4.60310339316668	4.58529919584817	4.42733635860111	4.43074089093792
ENSMUSG00000022639.14|Dubr	3.99220381120385	4.10778527503986	4.35067872397439	4.29651062194835
ENSMUSG00000022641.15|Bbx	6.66992461034807	6.64035375519565	7.09468177566395	7.0139617877844
ENSMUSG00000022656.15|Nectin3	1.18121061556966	0.999510078260006	1.7657043395365	1.84419403164951
ENSMUSG00000022663.3|Atg3	5.7923163025535	5.83003789092117	5.97321958471947	5.90068296500228
ENSMUSG00000022664.11|Slc35a5	4.94750318528281	5.1271426331568	4.72545061507532	4.76621147139503
ENSMUSG00000022665.15|Ccdc80	0.790895194875198	0.714562515247715	0.430456342389635	0.878834402183804
ENSMUSG00000022668.10|Gtpbp8	4.35563388329125	4.49025698195854	4.35563388329125	4.28217574799356
ENSMUSG00000022671.13|Mzt2	3.05309655209712	2.81005965735355	2.74953231820584	2.98889178888742
ENSMUSG00000022672.8|Prkdc	5.13370797611923	5.20093265079706	4.78520675172654	4.7846569261848
ENSMUSG00000022673.5|Mcm4	7.26296461011322	7.28947827126696	6.58111087507191	6.79221402150004
ENSMUSG00000022674.15|Ube2v2	5.83327994929132	6.00864096048442	5.90929556328187	5.8462818615042
ENSMUSG00000022676.7|Snai2	5.09289769580311	5.22697571326809	5.15590929928353	5.15569017789556
ENSMUSG00000022677.15|Fopnl	4.56662780292202	4.65821764199044	4.64055843513639	4.69253034318055
ENSMUSG00000022678.16|Nde1	5.31353609521926	5.28451888774383	5.37445273410029	5.50351869286797
ENSMUSG00000022679.13|Mpv17l	2.07628890977806	2.27378687193594	2.59672684297962	2.87835361417089
ENSMUSG00000022680.14|Pdxdc1	6.4446509416657	6.43984559580272	6.68796631471346	6.60491015710656
ENSMUSG00000022681.15|Ntan1	4.3862025431016	4.43037730839518	4.59429462531479	4.63761798445057
ENSMUSG00000022682.8|Rrn3	5.91506011421614	5.91911502876749	5.91516914498132	5.83824164332159
ENSMUSG00000022684.15|Bfar	5.03891099749024	5.02751265862019	4.90213785068898	4.97515968318905
ENSMUSG00000022685.9|Parn	5.34082295289273	5.33245496870629	5.40603404052587	5.35337861888085
ENSMUSG00000022698.17|Naa50	8.41464581425637	8.5433559625194	8.30839543712599	8.24384724154342
ENSMUSG00000022701.18|Ccdc191	3.8494698825254	3.81771686942105	4.07145607896241	4.16388650479124
ENSMUSG00000022702.16|Hira	4.87978380274176	4.75078877490231	4.72380158172973	4.86240005974987
ENSMUSG00000022704.15|Qtrt2	6.46122130327958	6.51133004224202	6.47014149691315	6.49129069796262
ENSMUSG00000022706.16|Mrpl40	5.07250665560229	5.001759812933	5.13370797611923	4.9224053579919
ENSMUSG00000022707.16|Gbe1	4.27075243561373	4.23565144625412	4.66554782336165	4.70027876794644
ENSMUSG00000022708.16|Zbtb20	5.726907298701	5.77812179859412	5.50022587677377	5.39307974111192
ENSMUSG00000022710.17|Usp7	7.07905912525414	7.18357786947267	7.25348126904104	7.241479317826
ENSMUSG00000022711.16|Pmm2	5.04066362417939	4.8905632288186	5.19603392174882	5.26993124925995
ENSMUSG00000022718.12|Dgcr8	5.61271231320583	5.69215427236942	5.29544668571565	5.2234972476697
ENSMUSG00000022721.19|Trmt2a	5.10427100359334	5.11426746790286	5.12916968535858	5.13616959206897
ENSMUSG00000022722.18|Arl6	3.15687059409429	2.96896388174813	3.19054790104639	3.30084000868701
ENSMUSG00000022723.16|Crybg3	3.34652133625711	3.27893710307431	3.54563467198445	3.55974583438324
ENSMUSG00000022724.15|Riox2	5.25113177091191	5.33245496870629	5.38379752959394	5.33730025739529
ENSMUSG00000022742.6|Cpox	6.12195479016765	6.14939742437164	6.11392135994026	6.1695455855988
ENSMUSG00000022744.12|Cldnd1	6.62405087439267	6.5738902539013	6.26970591980911	6.4485611480468
ENSMUSG00000022747.17|St3gal6	7.44913010735711	7.54206306238755	7.6740125845577	7.64239648396491
ENSMUSG00000022748.8|Cmss1	3.98602209481849	3.91656677296736	3.9913727653057	3.91280599393623
ENSMUSG00000022749.8|Tbc1d23	5.34929130327597	5.44837469208561	5.45227603565911	5.36548226537056
ENSMUSG00000022750.18|Klhl22	5.50496848139778	5.44707187160378	5.36963682710442	5.52403453806688
ENSMUSG00000022751.9|Nit2	4.4815533059703	4.49799507082185	4.52906950041665	4.55688839946788
ENSMUSG00000022752.9|Tomm70a	8.24384724154342	8.355374940299	8.16592168446655	8.1520900531547
ENSMUSG00000022756.17|Slc7a4	0.302567613660521	0.678960438311194	0.166507874901107	0.0333376526722322
ENSMUSG00000022757.19|Tfg	7.17292832819388	7.14910622711875	7.37201888450472	7.30914125347061
ENSMUSG00000022760.17|Thap7	3.08576475071946	3.24166910816956	3.15039247507434	3.25504773102432
ENSMUSG00000022761.12|Lztr1	5.71761070068746	5.74303785132608	5.48483279625897	5.44707187160378
ENSMUSG00000022763.18|Aifm3	0.714562515247715	0.436468128414765	0.0753336284564237	-0.610206152062954
ENSMUSG00000022765.10|Snap29	4.69475823295032	4.73960436835396	4.41066361895356	4.34429285066489
ENSMUSG00000022768.17|Ccdc116	-0.227394557000456	-0.406555959447108	0.0753336284564237	0.230959017493788
ENSMUSG00000022769.9|Sdf2l1	3.68837506237392	3.78830167205975	3.48394250774442	3.86125871227665
ENSMUSG00000022770.17|Dlg1	7.59808590968747	7.62243485994019	7.34667489928353	7.34168751297726
ENSMUSG00000022771.17|Ppil2	5.69476533458099	5.57504281974922	5.62652894690667	5.57043703063031
ENSMUSG00000022772.12|Senp5	7.16581569585118	7.20042265826449	7.0678077076167	6.9826552953479
ENSMUSG00000022773.18|Ypel1	0.661774941267863	0.894704020407235	0.348602950164909	0.0333376526722322
ENSMUSG00000022774.13|Ncbp2	5.51747717720324	5.57171450883215	5.29691403086301	5.2819577930462
ENSMUSG00000022779.16|Top3b	5.37653716408618	5.24380501105824	5.33907442106537	5.37206206141576
ENSMUSG00000022780.5|Meltf	0.624846772034779	0.230959017493788	2.13300132966447	1.77843282751065
ENSMUSG00000022781.8|Pak2	8.01373154336695	8.08967036939791	8.00596907606922	8.00306776315058
ENSMUSG00000022787.10|Wdr53	3.72449377156982	3.61874117153378	3.45415472223103	3.42744888310551
ENSMUSG00000022788.16|Fgd4	3.86521990571686	3.98602209481849	3.76877530648768	3.66310719885771
ENSMUSG00000022789.15|Dnm1l	6.72644614330736	6.81787008794392	6.8430458013124	6.79000035548128
ENSMUSG00000022791.18|Tnk2	7.39186733287924	7.38829492572321	7.22136717846404	7.2206976817011
ENSMUSG00000022792.16|Yars2	4.37159291466709	4.44279026325587	4.17656191217226	4.38060722131115
ENSMUSG00000022797.16|Tfrc	8.06029899107894	8.08061926641612	7.95510960327766	8.08061926641612
ENSMUSG00000022799.4|Arhgap31	1.04841415264039	1.23685386933293	1.64270530045948	1.58141473385614
ENSMUSG00000022800.14|Fyttd1	7.47451206587833	7.58944978609769	7.28762867103565	7.19978113990722
ENSMUSG00000022801.13|Lrch3	5.86178436344603	5.9009182381745	6.23677007339791	6.1528239181107
ENSMUSG00000022802.2|Lmln	2.91283725626724	2.85380971421876	2.56559291893017	2.55825399278724
ENSMUSG00000022805.17|Maats1	3.74595998563312	3.78830167205975	3.70819039908189	3.83452274976385
ENSMUSG00000022807.9|Osbpl11	5.60106893460968	5.62377502222509	5.47941807059691	5.46865635110504
ENSMUSG00000022808.5|Snx4	6.31659738996487	6.40437670522298	6.29572312935711	6.2450597138442
ENSMUSG00000022811.17|Zfp148	7.37691020115842	7.45436108038453	7.31804514208102	7.25093007718314
ENSMUSG00000022812.14|Gsk3b	7.12052890673376	7.17506434302894	7.05783327425714	7.00550512739633
ENSMUSG00000022814.6|Umps	6.82090440667718	6.75754060164969	6.6309665509585	6.67146246264572
ENSMUSG00000022816.11|Fstl1	2.19091973032592	2.43388692612192	2.08276899292852	2.01020654170627
ENSMUSG00000022817.15|Itgb5	6.85710599403201	6.65041268073572	6.82008450889801	6.80051096486054
